1;0
2;3072
3;0
4;0
5;0
6;3840
7;0
8;2304
9;0
10;0
11;2304
12;2304
13;3840
14;0
15;3840
16;0
17;0
18;0
19;768
20;0
21;0
22;0
23;1536
24;0
25;0
26;0
27;768
28;768
29;0
30;0
31;0
32;0
33;0
34;0
35;1536
36;3840
37;0
38;0
39;0
40;768
41;768
42;1536
43;0
44;0
45;0
46;34560
47;1536
48;2304
49;0
50;0
51;23040
52;3072
53;1536
54;0
55;0
56;7680
57;0
58;0
59;0
60;0
61;0
62;6144
63;0
64;0
65;0
66;768
67;0
68;1536
69;0
70;0
71;0
72;0
73;0
74;15360
75;9216
76;1536
77;0
78;0
79;0
80;0
81;0
82;12288
83;0
84;0
85;26880
86;0
87;3840
88;0
89;0
90;0
91;1536
92;3840
93;0
94;0
95;0
96;2304
97;0
98;0
99;1536
100;0
101;0
102;0
103;1536
104;18432
105;2304
106;16896
107;2304
108;3840
109;768
110;1536
111;0
112;0
113;0
114;768
115;0
116;1536
117;0
118;0
119;0
120;1536
121;0
122;0
123;1536
124;0
125;3072
126;768
127;0
128;0
129;0
130;0
131;0
132;0
133;20736
134;0
135;0
136;2304
137;0
138;768
139;0
140;768
141;0
142;0
143;0
144;3840
145;0
146;0
147;0
148;0
149;0
150;0
151;768
152;0
153;0
154;0
155;15360
156;0
157;0
158;1536
159;0
160;0
161;15360
162;0
163;0
164;0
165;0
166;2304
167;0
168;0
169;0
170;0
171;15360
172;0
173;0
174;0
175;3840
176;1536
177;0
178;0
179;0
180;0
181;0
182;0
183;0
184;3072
185;3840
186;0
187;768
188;0
189;0
190;0
191;2304
192;2304
193;0
194;0
195;2304
196;0
197;0
198;0
199;0
200;3840
201;4608
202;0
203;0
204;0
205;1536
206;768
207;768
208;1536
209;0
210;12288
211;3840
212;1536
213;1536
214;0
215;1536
216;0
217;11520
218;3840
219;0
220;2304
221;0
222;3840
223;0
224;0
225;0
226;0
227;3840
228;0
229;15360
230;0
231;0
232;3840
233;0
234;1536
235;0
236;0
237;2304
238;3840
239;768
240;2304
241;20736
242;0
243;0
244;0
245;0
246;2304
247;3840
248;9984
249;0
250;0
251;3840
252;1536
253;0
254;8448
255;12288
256;2304
257;0
258;1536
259;0
260;0
261;0
262;41472
263;0
264;0
265;1536
266;0
267;0
268;0
269;1536
270;32256
271;0
272;2304
273;2304
274;0
275;0
276;2304
277;0
278;0
279;23040
280;0
281;2304
282;1536
283;2304
284;11520
285;0
286;1536
287;0
288;0
289;0
290;0
291;0
292;0
293;0
294;2304
295;0
296;21504
297;0
298;2304
299;38400
300;3840
301;0
302;0
303;768
304;2304
305;0
306;0
307;1536
308;0
309;2304
310;1536
311;0
312;0
313;0
314;0
315;768
316;0
317;2304
318;0
319;0
320;7680
321;0
322;1536
323;1536
324;2304
325;0
326;0
327;0
328;0
329;1536
330;0
331;13056
332;2304
333;0
334;0
335;0
336;2304
337;0
338;0
339;0
340;0
341;2304
342;0
343;0
344;0
345;768
346;0
347;0
348;0
349;0
350;0
351;0
352;16896
353;1536
354;0
355;2304
356;0
357;0
358;0
359;0
360;18432
361;0
362;0
363;0
364;0
365;10752
366;0
367;0
368;0
369;1536
370;0
371;0
372;3840
373;0
374;20736
375;0
376;0
377;768
378;3072
379;2304
380;2304
381;0
382;0
383;768
384;0
385;0
386;0
387;2304
388;0
389;0
390;0
391;0
392;0
393;0
394;3072
395;0
396;0
397;0
398;0
399;2304
400;3840
401;0
402;0
403;3840
404;0
405;0
406;0
407;768
408;768
409;0
410;2304
411;3840
412;3072
413;0
414;0
415;0
416;0
417;0
418;0
419;0
420;0
421;0
422;1536
423;3840
424;0
425;0
426;0
427;0
428;0
429;0
430;0
431;0
432;1536
433;0
434;0
435;19968
436;0
437;0
438;0
439;0
440;0
441;2304
442;0
443;1536
444;0
445;0
446;0
447;2304
448;0
449;0
450;0
451;0
452;0
453;0
454;0
455;0
456;0
457;0
458;0
459;0
460;0
461;0
462;33792
463;0
464;0
465;768
466;0
467;39936
468;0
469;3840
470;0
471;0
472;0
473;1536
474;768
475;0
476;0
477;32256
478;0
479;2304
480;0
481;768
482;0
483;0
484;0
485;3072
486;0
487;0
488;0
489;0
490;0
491;3840
492;0
493;0
494;6144
495;0
496;0
497;0
498;0
499;0
500;768
501;0
502;1536
503;0
504;0
505;13056
506;0
507;768
508;0
509;2304
510;0
511;2304
512;768
513;3840
514;768
515;19200
516;0
517;0
518;1536
519;0
520;768
521;0
522;0
523;0
524;0
525;0
526;3840
527;2304
528;0
529;0
530;0
531;0
532;0
533;0
534;0
535;16896
536;1536
537;768
538;3840
539;0
540;768
541;768
542;0
543;3072
544;1536
545;0
546;1536
547;3072
548;0
549;0
550;0
551;0
552;0
553;0
554;0
555;4608
556;0
557;0
558;3840
559;0
560;0
561;0
562;0
563;0
564;0
565;3840
566;0
567;0
568;0
569;0
570;28416
571;0
572;768
573;23040
574;0
575;0
576;1536
577;0
578;1536
579;1536
580;0
581;0
582;0
583;0
584;1536
585;0
586;0
587;0
588;0
589;1536
590;3072
591;0
592;2304
593;0
594;2304
595;3840
596;2304
597;2304
598;0
599;0
600;0
601;0
602;13824
603;0
604;768
605;0
606;16896
607;0
608;3840
609;0
610;1536
611;0
612;0
613;768
614;1536
615;0
616;0
617;768
618;0
619;0
620;15360
621;0
622;19200
623;2304
624;0
625;4608
626;1536
627;1536
628;0
629;0
630;0
631;2304
632;0
633;1536
634;0
635;0
636;0
637;0
638;0
639;0
640;0
641;2304
642;2304
643;2304
644;0
645;0
646;0
647;0
648;0
649;2304
650;2304
651;0
652;0
653;0
654;0
655;0
656;3072
657;0
658;2304
659;0
660;0
661;0
662;0
663;3840
664;0
665;0
666;0
667;1536
668;15360
669;0
670;0
671;0
672;0
673;768
674;0
675;2304
676;0
677;0
678;24576
679;0
680;0
681;0
682;2304
683;0
684;0
685;1536
686;768
687;0
688;0
689;1536
690;0
691;0
692;0
693;0
694;0
695;0
696;0
697;1536
698;7680
699;5376
700;0
701;0
702;0
703;1536
704;3840
705;0
706;15360
707;0
708;0
709;0
710;0
711;0
712;0
713;2304
714;1536
715;0
716;0
717;0
718;3840
719;17664
720;0
721;768
722;0
723;2304
724;2304
725;2304
726;0
727;0
728;0
729;0
730;1536
731;0
732;3840
733;0
734;0
735;0
736;0
737;0
738;2304
739;2304
740;0
741;0
742;0
743;0
744;3840
745;0
746;13824
747;0
748;0
749;13824
750;2304
751;0
752;0
753;0
754;0
755;0
756;0
757;3840
758;0
759;0
760;0
761;0
762;0
763;0
764;0
765;0
766;0
767;0
768;0
769;0
770;4608
771;0
772;768
773;0
774;2304
775;2304
776;0
777;0
778;0
779;1536
780;19968
781;2304
782;0
783;1536
784;0
785;768
786;0
787;0
788;0
789;0
790;6144
791;13056
792;0
793;0
794;0
795;0
796;0
797;0
798;1536
799;0
800;0
801;2304
802;0
803;3840
804;3840
805;2304
806;0
807;0
808;0
809;0
810;0
811;43776
812;0
813;29184
814;0
815;3840
816;0
817;0
818;0
819;1536
820;768
821;0
822;2304
823;0
824;0
825;0
826;1536
827;0
828;768
829;768
830;0
831;0
832;0
833;2304
834;0
835;0
836;768
837;13056
838;1536
839;0
840;0
841;3840
842;0
843;0
844;0
845;3072
846;0
847;0
848;5376
849;768
850;1536
851;3840
852;3840
853;0
854;0
855;0
856;0
857;0
858;0
859;0
860;1536
861;0
862;2304
863;11520
864;0
865;0
866;2304
867;1536
868;2304
869;1536
870;0
871;0
872;0
873;1536
874;0
875;1536
876;2304
877;0
878;0
879;0
880;0
