1;1;0;50000;128;0;0;4614
2;1;1;50000;128;0;0;8136
3;1;2;50000;128;0;0;8904
4;1;3;50000;128;0;0;7920
5;1;4;50000;128;0;0;5250
6;1;5;50000;128;0;0;4437
7;1;6;50000;128;0;0;11334
8;1;7;50000;128;0;0;3723
9;1;8;50000;128;0;0;8850
10;1;9;50000;128;0;0;3681
11;2;0;50000;128;0;0;4662
12;2;1;50000;128;0;0;4488
13;2;2;50000;128;0;0;3615
14;2;3;50000;128;0;0;4686
15;2;4;50000;128;0;0;3027
16;2;5;50000;128;0;0;4500
17;2;6;50000;128;0;0;3075
18;2;7;50000;128;0;0;7689
19;2;8;50000;128;0;0;2964
20;2;9;50000;128;0;0;4650
21;3;0;50000;128;0;0;5688
22;3;1;50000;128;0;0;3594
23;3;2;50000;128;0;0;11001
24;3;3;50000;128;0;0;9183
25;3;4;50000;128;0;0;9090
26;3;5;50000;128;0;0;4092
27;3;6;50000;128;0;0;10074
28;3;7;50000;128;0;0;3690
29;3;8;50000;128;0;0;8730
30;3;9;50000;128;0;0;3462
31;4;0;50000;128;0;0;10416
32;4;1;50000;128;0;0;8580
33;4;2;50000;128;0;0;10290
34;4;3;50000;128;0;0;5964
35;4;4;50000;128;0;0;15366
36;4;5;50000;128;0;0;2877
37;4;6;50000;128;0;0;9762
38;4;7;50000;128;0;0;3747
39;4;8;50000;128;0;0;10041
40;4;9;50000;128;0;0;3414
41;5;0;50000;128;0;0;4710
42;5;1;50000;128;0;0;5121
43;5;2;50000;128;0;0;3231
44;5;3;50000;128;0;0;3072
45;5;4;50000;128;0;0;9915
46;5;5;50000;128;0;0;4587
47;5;6;50000;128;0;0;3774
48;5;7;50000;128;0;0;3276
49;5;8;50000;128;0;0;4968
50;5;9;50000;128;0;0;4728
51;6;0;50000;128;0;0;5592
52;6;1;50000;128;0;0;3519
53;6;2;50000;128;0;0;13170
54;6;3;50000;128;0;0;2856
55;6;4;50000;128;0;0;8799
56;6;5;50000;128;0;0;3366
57;6;6;50000;128;0;0;3465
58;6;7;50000;128;0;0;5370
59;6;8;50000;128;0;0;5199
60;6;9;50000;128;0;0;3930
61;7;0;50000;128;0;0;4608
62;7;1;50000;128;0;0;3018
63;7;2;50000;128;0;0;16287
64;7;3;50000;128;0;0;2904
65;7;4;50000;128;0;0;4599
66;7;5;50000;128;0;0;4710
67;7;6;50000;128;0;0;4839
68;7;7;50000;128;0;0;3090
69;7;8;50000;128;0;0;4500
70;7;9;50000;128;0;0;2910
71;8;0;50000;128;0;0;10302
72;8;1;50000;128;0;0;4042
73;8;2;50000;128;0;0;15438
74;8;3;50000;128;0;0;2988
75;8;4;50000;128;0;0;10272
76;8;5;50000;128;0;0;3510
77;8;6;50000;128;0;0;10234
78;8;7;50000;128;0;0;3531
79;8;8;50000;128;0;0;10452
80;8;9;50000;128;0;0;3807
81;9;0;50000;128;0;0;9165
82;9;1;50000;128;0;0;3777
83;9;2;50000;128;0;0;7287
84;9;3;50000;128;0;0;4011
85;9;4;50000;128;0;0;13053
86;9;5;50000;128;0;0;2955
87;9;6;50000;128;0;0;10017
88;9;7;50000;128;0;0;4281
89;9;8;50000;128;0;0;9099
90;9;9;50000;128;0;0;3696
91;10;0;50000;128;0;0;3690
92;10;1;50000;128;0;0;4695
93;10;2;50000;128;0;0;3024
94;10;3;50000;128;0;0;4533
95;10;4;50000;128;0;0;3078
96;10;5;50000;128;0;0;7620
97;10;6;50000;128;0;0;3648
98;10;7;50000;128;0;0;4814
99;10;8;50000;128;0;0;3076
100;10;9;50000;128;0;0;4683
101;11;0;50000;128;0;0;5529
102;11;1;50000;128;0;0;4233
103;11;2;50000;128;0;0;5509
104;11;3;50000;128;0;0;3426
105;11;4;50000;128;0;0;4554
106;11;5;50000;128;0;0;2964
107;11;6;50000;128;0;0;10378
108;11;7;50000;128;0;0;3384
109;11;8;50000;128;0;0;5364
110;11;9;50000;128;0;0;9625
111;12;0;50000;128;0;0;3242
112;12;1;50000;128;0;0;4753
113;12;2;50000;128;0;0;3666
114;12;3;50000;128;0;0;3243
115;12;4;50000;128;0;0;4971
116;12;5;50000;128;0;0;4713
117;12;6;50000;128;0;0;2952
118;12;7;50000;128;0;0;2943
119;12;8;50000;128;0;0;3639
120;12;9;50000;128;0;0;4863
121;13;0;50000;128;0;0;5124
122;13;1;50000;128;0;0;3405
123;13;2;50000;128;0;0;8562
124;13;3;50000;128;0;0;3924
125;13;4;50000;128;0;0;4623
126;13;5;50000;128;0;0;2781
127;13;6;50000;128;0;0;10110
128;13;7;50000;128;0;0;4002
129;13;8;50000;128;0;0;3747
130;13;9;50000;128;0;0;7908
131;14;0;50000;128;0;0;5272
132;14;1;50000;128;0;0;3564
133;14;2;50000;128;0;0;7006
134;14;3;50000;128;0;0;8732
135;14;4;50000;128;0;0;4686
136;14;5;50000;128;0;0;2912
137;14;6;50000;128;0;0;5298
138;14;7;50000;128;0;0;3495
139;14;8;50000;128;0;0;8541
140;14;9;50000;128;0;0;3363
141;15;0;50000;128;0;0;4917
142;15;1;50000;128;0;0;3876
143;15;2;50000;128;0;0;4026
144;15;3;50000;128;0;0;3093
145;15;4;50000;128;0;0;4767
146;15;5;50000;128;0;0;3006
147;15;6;50000;128;0;0;3174
148;15;7;50000;128;0;0;10050
149;15;8;50000;128;0;0;4794
150;15;9;50000;128;0;0;2904
151;16;0;50000;128;0;0;5487
152;16;1;50000;128;0;0;4068
153;16;2;50000;128;0;0;4581
154;16;3;50000;128;0;0;2985
155;16;4;50000;128;0;0;4776
156;16;5;50000;128;0;0;2982
157;16;6;50000;128;0;0;3243
158;16;7;50000;128;0;0;10002
159;16;8;50000;128;0;0;4674
160;16;9;50000;128;0;0;3012
161;17;0;50000;128;0;0;4652
162;17;1;50000;128;0;0;4440
163;17;2;50000;128;0;0;3882
164;17;3;50000;128;0;0;3186
165;17;4;50000;128;0;0;4712
166;17;5;50000;128;0;0;2910
167;17;6;50000;128;0;0;3166
168;17;7;50000;128;0;0;4761
169;17;8;50000;128;0;0;5061
170;17;9;50000;128;0;0;3042
171;18;0;50000;128;0;0;7998
172;18;1;50000;128;0;0;3891
173;18;2;50000;128;0;0;4614
174;18;3;50000;128;0;0;2943
175;18;4;50000;128;0;0;5367
176;18;5;50000;128;0;0;3678
177;18;6;50000;128;0;0;5091
178;18;7;50000;128;0;0;3486
179;18;8;50000;128;0;0;5337
180;18;9;50000;128;0;0;3516
181;19;0;50000;128;0;0;4632
182;19;1;50000;128;0;0;6621
183;19;2;50000;128;0;0;4923
184;19;3;50000;128;0;0;3039
185;19;4;50000;128;0;0;4503
186;19;5;50000;128;0;0;3009
187;19;6;50000;128;0;0;4677
188;19;7;50000;128;0;0;3069
189;19;8;50000;128;0;0;4620
190;19;9;50000;128;0;0;3051
191;20;0;50000;128;0;0;4383
192;20;1;50000;128;0;0;8760
193;20;2;50000;128;0;0;3429
194;20;3;50000;128;0;0;4803
195;20;4;50000;128;0;0;3003
196;20;5;50000;128;0;0;5211
197;20;6;50000;128;0;0;3411
198;20;7;50000;128;0;0;5208
199;20;8;50000;128;0;0;3333
200;20;9;50000;128;0;0;5298
201;21;0;50000;128;0;0;5364
202;21;1;50000;128;0;0;3453
203;21;2;50000;128;0;0;5208
204;21;3;50000;128;0;0;3471
205;21;4;50000;128;0;0;8925
206;21;5;50000;128;0;0;2883
207;21;6;50000;128;0;0;8103
208;21;7;50000;128;0;0;9087
209;21;8;50000;128;0;0;8688
210;21;9;50000;128;0;0;9768
211;22;0;50000;128;0;0;4890
212;22;1;50000;128;0;0;3546
213;22;2;50000;128;0;0;4920
214;22;3;50000;128;0;0;2997
215;22;4;50000;128;0;0;4761
216;22;5;50000;128;0;0;3042
217;22;6;50000;128;0;0;3168
218;22;7;50000;128;0;0;2847
219;22;8;50000;128;0;0;4881
220;22;9;50000;128;0;0;3159
221;23;0;50000;128;0;0;5502
222;23;1;50000;128;0;0;3489
223;23;2;50000;128;0;0;4791
224;23;3;50000;128;0;0;3141
225;23;4;50000;128;0;0;4944
226;23;5;50000;128;0;0;2886
227;23;6;50000;128;0;0;3270
228;23;7;50000;128;0;0;12555
229;23;8;50000;128;0;0;4620
230;23;9;50000;128;0;0;2880
231;24;0;50000;128;0;0;3189
232;24;1;50000;128;0;0;5124
233;24;2;50000;128;0;0;3240
234;24;3;50000;128;0;0;4788
235;24;4;50000;128;0;0;3114
236;24;5;50000;128;0;0;4602
237;24;6;50000;128;0;0;2979
238;24;7;50000;128;0;0;4638
239;24;8;50000;128;0;0;2934
240;24;9;50000;128;0;0;4503
241;25;0;50000;128;0;0;10236
242;25;1;50000;128;0;0;3336
243;25;2;50000;128;0;0;4492
244;25;3;50000;128;0;0;2866
245;25;4;50000;128;0;0;5480
246;25;5;50000;128;0;0;3442
247;25;6;50000;128;0;0;5214
248;25;7;50000;128;0;0;3378
249;25;8;50000;128;0;0;5220
250;25;9;50000;128;0;0;3354
251;26;0;50000;128;0;0;5385
252;26;1;50000;128;0;0;8715
253;26;2;50000;128;0;0;4509
254;26;3;50000;128;0;0;3297
255;26;4;50000;128;0;0;5235
256;26;5;50000;128;0;0;3456
257;26;6;50000;128;0;0;5184
258;26;7;50000;128;0;0;3483
259;26;8;50000;128;0;0;4608
260;26;9;50000;128;0;0;3495
261;27;0;50000;128;0;0;10242
262;27;1;50000;128;0;0;3471
263;27;2;50000;128;0;0;5448
264;27;3;50000;128;0;0;3579
265;27;4;50000;128;0;0;5385
266;27;5;50000;128;0;0;3993
267;27;6;50000;128;0;0;5336
268;27;7;50000;128;0;0;3516
269;27;8;50000;128;0;0;5190
270;27;9;50000;128;0;0;3572
271;28;0;50000;128;0;0;8598
272;28;1;50000;128;0;0;3693
273;28;2;50000;128;0;0;5226
274;28;3;50000;128;0;0;8592
275;28;4;50000;128;0;0;5199
276;28;5;50000;128;0;0;3522
277;28;6;50000;128;0;0;5196
278;28;7;50000;128;0;0;3300
279;28;8;50000;128;0;0;5268
