1;4608
2;5376
3;5376
4;3072
5;0
6;768
7;0
8;1536
9;5376
10;768
11;0
12;0
13;5376
14;0
15;0
16;4608
17;0
18;3072
19;3840
20;5376
21;0
22;0
23;0
24;768
25;3072
26;0
27;0
28;1536
29;0
30;0
31;0
32;0
33;3840
34;768
35;3840
36;0
37;4608
38;1536
39;0
40;5376
41;3072
42;3840
43;0
44;3072
45;0
46;0
47;4608
48;3840
49;0
50;0
51;0
52;768
53;3840
54;768
55;3840
56;3072
57;4608
58;768
59;5376
60;3840
61;3840
62;3840
63;0
64;3072
65;0
66;3840
67;0
68;3840
69;3840
70;4608
71;0
72;3840
73;3840
74;3840
75;0
76;0
77;3072
78;5376
79;0
80;0
81;3072
82;3840
83;0
84;3840
85;3840
86;3840
87;768
88;3840
89;0
90;0
91;0
92;0
93;768
94;3840
95;3840
96;0
97;0
98;0
99;3840
100;0
101;0
102;2304
103;0
104;0
105;3072
106;0
107;3072
108;0
109;0
110;3072
111;3840
112;0
113;0
114;0
115;0
116;0
117;0
118;768
119;4608
120;2304
121;4608
122;0
123;1536
124;3072
125;0
126;0
127;3072
128;0
129;3840
130;3840
131;3840
132;5376
133;0
134;0
135;1536
136;0
137;0
138;0
139;0
140;3840
141;3840
142;768
143;0
144;0
145;3840
146;0
147;3072
148;4608
149;0
150;4608
151;3840
152;5376
153;0
154;3072
155;3840
156;0
157;0
158;0
159;3840
160;0
161;4608
162;0
163;3840
164;0
165;3072
166;0
167;0
168;1536
169;0
170;0
171;0
172;0
173;0
174;3840
175;3840
176;3072
177;3840
178;3840
179;3840
180;0
181;2304
182;3840
183;768
184;3840
185;4608
186;4608
187;0
188;3840
189;3840
190;3072
191;0
192;0
193;0
194;0
195;0
196;0
197;0
198;0
199;0
200;4608
201;4608
202;4608
203;0
204;0
205;0
206;1536
207;0
208;3840
209;3072
210;5376
211;0
212;4608
213;0
214;0
215;3072
216;768
217;0
218;0
219;3840
220;0
221;3840
222;0
223;3072
224;3840
225;0
226;0
227;2304
228;5376
229;3840
230;0
231;4608
232;768
233;4608
234;3840
235;0
236;4608
237;3072
238;4608
239;768
240;2304
241;0
242;0
243;0
244;3072
245;768
246;2304
247;3840
248;0
249;3840
250;0
251;0
252;0
253;3840
254;0
255;0
256;0
257;3072
258;3072
259;0
260;3840
261;4608
262;768
263;0
264;0
265;0
266;3840
267;0
268;0
269;0
270;3072
271;768
272;3072
273;5376
274;3072
275;4608
276;3840
277;3840
278;3072
279;4608
280;0
281;0
282;0
283;3072
284;0
285;768
286;768
287;0
288;4608
289;0
290;768
291;2304
292;3840
293;0
294;3072
295;3840
296;3840
297;3840
298;3840
299;3072
300;3072
301;3072
302;0
303;0
304;0
305;0
306;3072
307;0
308;3840
309;0
310;0
311;0
312;0
313;3840
314;3840
315;3840
316;0
317;5376
318;0
319;0
320;0
321;0
322;4608
323;4608
324;3840
325;0
326;768
327;3840
328;768
329;0
330;0
331;0
332;0
333;1536
334;3840
335;3072
336;0
337;2304
338;0
339;3072
340;3072
341;0
342;4608
343;0
344;3072
345;0
346;4608
347;0
348;1536
349;3072
350;0
351;0
352;7680
353;0
354;0
355;3072
356;3840
357;3072
358;0
359;5376
360;0
361;1536
362;3072
363;3072
364;3072
365;3840
366;4608
367;3072
368;0
369;0
370;3072
371;0
372;5376
373;3840
374;3072
375;0
376;3072
377;3072
378;3072
379;0
380;0
381;768
382;0
383;768
384;0
385;3072
386;4608
387;0
388;5376
389;0
390;3072
391;3840
392;4608
393;0
394;0
395;0
396;5376
397;4608
398;3072
399;5376
400;4608
401;0
402;3840
403;0
404;3840
405;3072
406;3072
407;5376
408;0
409;3840
410;4608
411;0
412;768
413;0
414;0
415;3840
416;3072
417;3840
418;0
419;0
420;0
421;0
422;2304
423;2304
424;4608
425;768
426;0
427;8448
428;3840
429;0
430;5376
431;1536
432;4608
433;3840
434;3072
435;0
436;3840
437;3840
438;3840
439;3072
440;3072
441;0
442;0
443;3072
444;0
445;4608
446;0
447;3840
448;0
449;3840
450;0
451;3072
452;768
453;3072
454;4608
455;3840
456;0
457;0
458;3072
459;1536
460;0
461;3072
462;3840
463;3840
464;4608
465;3840
466;3840
467;0
468;0
469;0
470;768
471;4608
472;3840
473;3840
474;3840
475;0
476;0
477;0
478;3072
479;3840
480;0
481;4608
482;4608
483;3840
484;5376
485;5376
486;3072
487;3840
488;3840
489;3072
490;3072
491;0
492;0
493;3840
494;0
495;0
496;0
497;0
498;0
499;4608
500;3072
501;3072
502;0
503;4608
504;5376
505;0
506;0
507;3072
508;3072
509;0
510;3840
511;5376
512;768
513;5376
514;5376
515;0
516;3840
517;3840
518;0
519;3840
520;0
521;3072
522;768
523;3840
524;3840
525;0
526;3072
527;3072
528;3072
529;0
530;0
531;4608
532;0
533;1536
534;5376
535;0
536;3072
537;3840
538;0
539;5376
540;3072
541;0
542;0
543;768
544;0
545;0
546;2304
547;0
548;0
549;5376
550;4608
551;3840
552;3840
553;0
554;0
555;0
556;5376
557;0
558;0
559;0
560;3072
561;3072
562;4608
563;1536
564;3840
565;3072
566;5376
567;5376
568;3072
569;3840
570;768
571;1536
572;4608
573;0
574;0
575;0
576;0
577;0
578;0
579;3840
580;0
581;3072
582;0
583;0
584;0
585;768
586;0
587;768
588;5376
589;0
590;0
591;0
592;3840
593;0
594;3840
595;1536
596;3072
597;3840
598;3072
599;3840
600;0
601;0
602;0
603;3840
604;1536
605;0
606;4608
607;0
608;4608
609;0
610;0
611;3840
612;3840
613;3840
614;5376
615;0
616;0
617;0
618;4608
619;0
620;0
621;768
622;0
623;0
624;0
625;3072
626;3072
627;3840
628;0
629;0
630;0
631;0
632;0
633;3840
634;3840
635;3072
636;0
637;0
638;2304
639;5376
640;4608
641;4608
642;3072
643;0
644;5376
645;0
646;3072
647;3840
648;768
649;0
650;4608
651;5376
652;0
653;3840
654;0
655;4608
656;5376
657;3072
658;0
659;5376
660;0
661;3840
662;3840
663;0
664;768
665;0
666;0
667;768
668;0
669;3840
670;0
671;0
672;0
673;0
674;3840
675;3840
676;2304
677;3840
678;1536
679;0
680;3072
681;0
682;0
683;3072
684;4608
685;0
686;0
687;0
688;3840
689;3072
690;3072
691;3840
692;3072
693;3840
694;3840
695;2304
696;5376
697;0
698;0
699;0
700;3072
701;2304
702;3072
703;3072
704;3072
705;0
706;4608
707;0
708;4608
709;3840
710;3840
711;0
712;3840
713;3072
714;0
715;0
716;4608
717;3840
718;3072
719;768
720;3840
721;0
722;2304
723;0
724;0
725;3840
726;3072
727;0
728;3840
729;3840
730;1536
731;0
732;3072
733;0
734;4608
735;0
736;5376
737;0
738;0
739;3840
740;0
741;1536
742;0
743;3840
744;0
745;0
746;3840
747;0
748;0
749;0
750;3840
751;0
752;0
753;768
754;3840
755;0
756;0
757;0
758;0
759;5376
760;11520
761;0
762;0
763;0
764;0
765;0
766;3072
767;3072
768;0
769;768
770;3072
771;3072
772;0
773;4608
774;0
775;4608
776;3840
777;3840
778;1536
779;0
780;0
781;5376
782;0
783;3072
784;2304
785;0
786;5376
787;0
788;57600
789;3840
790;0
791;3840
792;0
793;0
794;3840
795;768
796;0
797;3840
798;0
799;0
800;3072
801;0
802;0
803;3840
804;3840
805;3840
806;3840
807;0
808;0
809;3840
810;0
811;3840
812;0
813;0
814;4608
815;3072
816;768
817;3072
818;3840
819;3840
820;3840
821;3072
822;0
823;0
824;0
825;0
826;3840
827;1536
828;3840
829;3840
830;0
831;768
832;0
833;0
834;768
835;1536
836;4608
837;2304
838;3072
839;3840
840;0
841;0
842;0
843;1536
844;0
845;3840
846;0
847;3840
848;6144
849;3072
850;768
851;3072
852;5376
853;768
854;3072
855;3840
856;0
857;5376
858;0
859;4608
860;0
861;0
862;3840
863;3840
864;0
865;3840
866;0
867;0
868;0
869;0
870;768
871;3840
872;0
873;3840
874;0
875;3072
876;0
877;3072
878;0
879;0
880;5376
881;0
882;0
883;768
884;3072
885;3840
886;4608
887;2304
888;0
889;5376
890;5376
891;0
892;0
893;3072
894;0
895;3840
896;0
897;4608
898;3840
899;0
900;3840
901;3072
902;768
903;0
904;3072
905;4608
906;0
907;768
908;4608
909;3840
910;0
911;0
912;0
913;3840
914;0
915;0
916;3072
917;0
918;3840
919;4608
920;0
921;0
922;3840
923;0
924;5376
925;0
926;3840
927;3072
928;0
929;0
930;3840
931;4608
932;5376
933;0
934;4608
935;0
936;0
937;5376
938;1536
939;5376
940;5376
941;0
942;0
943;0
944;3840
945;0
946;0
947;0
948;3840
949;4608
950;1536
951;3840
952;0
953;0
954;3840
955;0
956;3840
957;0
958;1536
959;0
960;0
961;0
962;3840
963;3072
964;3840
965;4608
966;3072
967;5376
968;768
969;3840
970;3072
971;3840
972;0
973;0
974;3072
975;3840
976;0
977;1536
978;768
979;61440
980;0
981;0
982;0
983;0
984;4608
985;0
986;0
987;0
988;0
989;5376
990;4608
991;34560
992;3840
993;0
994;768
995;4608
996;4608
997;3840
998;8448
999;0
1000;0
