1;3840
2;3072
3;0
4;0
5;768
6;3072
7;3072
8;3072
9;3072
10;0
11;3072
12;2304
13;0
14;3072
15;3072
16;0
17;3072
18;0
19;3072
20;3072
21;0
22;4608
23;0
24;0
25;0
26;0
27;0
28;3072
29;0
30;0
31;0
32;0
33;3072
34;3840
35;0
36;768
37;0
38;3072
39;0
40;0
41;3072
42;3072
43;768
44;3072
45;0
46;0
47;3072
48;0
49;3840
50;0
51;1536
52;0
53;1536
54;0
55;1536
56;0
57;3072
58;3072
59;3072
60;3072
61;0
62;0
63;0
64;3072
65;3072
66;2304
67;0
68;3072
69;0
70;0
71;0
72;3072
73;0
74;3072
75;3072
76;0
77;0
78;0
79;0
80;0
81;0
82;3072
83;1536
84;0
85;3072
86;0
87;3072
88;0
89;768
90;64512
91;0
92;768
93;3072
94;0
95;4608
96;0
97;0
98;3072
99;3072
100;0
