1;2304
2;5376
3;5376
4;5376
5;3840
6;4608
7;3840
8;5376
9;5376
10;3840
11;3840
12;3840
13;7680
14;0
15;3840
16;0
17;5376
18;768
19;0
20;3840
21;3840
22;0
23;3840
24;5376
25;4608
26;0
27;3840
28;0
29;3840
30;1536
31;0
32;3840
33;3840
34;0
35;2304
36;0
37;3840
38;0
39;0
40;0
41;3840
42;0
43;0
44;3840
45;2304
46;4608
47;4608
48;3840
49;3840
50;0
51;3840
52;65280
53;0
54;5376
55;5376
56;3840
57;2304
58;4608
59;1536
60;5376
61;0
62;3840
63;0
64;0
65;0
66;3072
67;4608
68;0
69;4608
70;3840
71;1536
72;3840
73;3840
74;3840
75;4608
76;0
77;3840
78;3840
79;3840
80;3840
81;0
82;0
83;3072
84;0
85;3840
86;0
87;3840
88;0
89;0
90;0
91;768
92;0
93;0
94;4608
95;3840
96;3840
97;0
98;3072
99;2304
100;3840
