1;6144
2;9216
3;3840
4;5376
5;6144
6;5376
7;5376
8;0
9;6144
10;6144
11;768
12;5376
13;0
14;5376
15;3072
16;9216
17;9216
18;9216
19;3840
20;0
21;0
22;5376
23;6144
24;9216
25;3072
26;0
27;768
28;3072
29;69120
30;6144
31;0
32;5376
33;5376
34;6144
35;6144
36;6144
37;3840
38;3840
39;5376
40;5376
41;7680
42;0
43;2304
44;9216
45;6144
46;6144
47;5376
48;0
49;0
50;5376
51;1536
52;3072
53;9216
54;6144
55;6144
56;0
57;9216
58;5376
59;99072
60;5376
61;0
62;6144
63;0
64;5376
65;7680
66;3072
67;0
68;0
69;6144
70;3840
71;40704
72;0
73;6144
74;9216
75;768
76;5376
77;0
78;0
79;768
80;0
81;0
82;0
83;2304
84;6144
85;5376
86;768
87;9216
88;3840
89;5376
90;4608
91;16128
92;5376
93;2304
94;71424
95;6144
96;5376
97;3072
98;6144
99;5376
100;6144
