1;2304
2;0
3;2304
4;0
5;3072
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;2304
14;0
15;2304
16;0
17;2304
18;0
19;0
20;0
21;768
22;2304
23;0
24;3072
25;0
26;3072
27;0
28;3072
29;2304
30;768
31;0
32;0
33;768
34;0
35;0
36;0
37;2304
38;3072
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;2304
47;0
48;0
49;0
50;1536
51;1536
52;2304
53;768
54;3072
55;0
56;0
57;0
58;0
59;2304
60;3072
61;0
62;2304
63;0
64;0
65;768
66;3072
67;2304
68;0
69;3072
70;0
71;1536
72;2304
73;768
74;0
75;0
76;1536
77;2304
78;3072
79;0
80;0
81;0
82;0
83;0
84;3072
85;3072
86;2304
87;0
88;0
89;0
90;0
91;0
92;3072
93;2304
94;3072
95;0
96;0
97;0
98;0
99;1536
100;1536
